22/12/2023 08:10:01;8.625;8.562;8.75;0;100;8.312;8.687
22/12/2023 08:20:02;8.25;8.562;8.75;0;100;8.187;8.687
22/12/2023 08:30:01;8.375;8.5;8.812;0;100;8.062;8.687
22/12/2023 08:40:01;8.562;8.5;8.75;0;100;8.125;8.75
22/12/2023 08:50:02;8.75;8.5;8.812;0;100;8.187;8.75
22/12/2023 09:00:01;8.812;8.5;8.812;0;100;8.25;8.75
22/12/2023 09:10:01;9.062;8.625;8.75;0;100;8.375;8.75
22/12/2023 09:20:02;9.312;8.625;8.812;0;100;8.437;8.75
22/12/2023 09:30:01;9.312;8.625;8.812;0;100;8.5;8.75
22/12/2023 09:40:01;9.125;8.687;8.812;0;100;8.562;8.687
22/12/2023 09:50:01;9.25;8.812;8.812;0;100;8.687;8.687
22/12/2023 10:00:01;9.062;8.875;8.812;0;100;8.75;8.75
22/12/2023 10:10:02;9.187;9.062;8.812;0;100;8.937;8.75
22/12/2023 10:20:01;9.062;9.0;8.812;0;100;8.812;8.875
22/12/2023 10:30:01;9.312;9.0;8.812;0;100;8.875;8.812
22/12/2023 10:40:01;9.312;9.187;8.812;0;100;9.125;8.812
22/12/2023 10:50:01;9.437;9.312;8.812;0;100;9.187;8.75
22/12/2023 11:00:01;9.625;9.312;8.812;0;100;9.25;8.875
22/12/2023 11:10:01;9.75;9.375;8.875;0;100;9.375;8.812
22/12/2023 11:20:01;9.5;9.5;8.875;0;100;9.437;8.875
22/12/2023 11:30:02;9.312;9.5;8.875;0;100;9.312;8.875
22/12/2023 11:40:01;9.312;9.5;8.875;0;100;9.25;8.812
22/12/2023 11:50:01;8.812;9.562;8.875;0;100;9.25;8.812
22/12/2023 12:00:01;8.562;9.5;8.875;0;100;9.187;8.875
22/12/2023 12:10:01;8.625;9.687;8.875;0;100;9.375;8.875
22/12/2023 12:20:02;8.437;9.75;8.875;0;100;9.437;8.812
22/12/2023 12:30:01;8.125;9.75;8.875;0;100;9.312;8.875
22/12/2023 12:40:01;8.125;9.75;8.937;0;100;9.375;8.812
22/12/2023 12:50:02;8.0;9.937;8.937;0;100;9.5;8.937
22/12/2023 13:00:01;8.0;10.062;8.937;0;100;9.687;8.937
22/12/2023 13:10:01;8.062;10.062;8.937;0;100;9.687;8.937
22/12/2023 13:20:01;8.187;10.187;9.0;0;100;9.812;8.937
22/12/2023 13:30:01;8.25;10.25;8.937;0;100;9.937;9.0
22/12/2023 13:40:02;8.312;10.375;9.0;0;100;10.062;9.062
22/12/2023 13:50:01;8.625;10.5;9.0;0;100;10.187;8.937
22/12/2023 14:00:01;8.75;10.5;9.0;0;100;10.312;9.0
22/12/2023 14:10:02;8.937;10.5;9.0;0;100;10.25;9.0
22/12/2023 14:20:01;8.937;10.5;9.0;0;100;10.187;9.0
22/12/2023 14:30:01;9.062;10.375;9.062;0;100;10.062;8.937
22/12/2023 14:40:02;9.25;10.5;9.062;0;100;10.25;9.062
22/12/2023 14:50:01;9.437;10.75;9.0;0;100;10.5;9.0
22/12/2023 15:00:02;9.375;10.687;9.062;0;100;10.437;9.0
22/12/2023 15:10:01;9.625;10.562;9.062;0;100;10.187;9.0
22/12/2023 15:20:01;9.437;10.437;9.125;0;100;10.062;9.062
22/12/2023 15:30:01;9.437;10.375;9.125;0;100;9.875;9.062
22/12/2023 15:40:01;9.187;10.312;9.125;0;100;9.75;9.062
22/12/2023 15:50:01;9.062;10.187;9.125;0;100;9.687;9.062
22/12/2023 16:00:01;9.0;10.125;9.125;0;100;9.562;9.062
22/12/2023 16:10:01;9.0;10.0;9.125;0;100;9.5;9.062
22/12/2023 16:20:02;9.125;10.0;9.125;0;100;9.437;9.062
22/12/2023 16:30:01;8.875;9.875;9.125;0;100;9.375;9.125
22/12/2023 16:40:01;9.25;9.875;9.187;0;100;9.312;9.125
22/12/2023 16:50:02;9.125;9.812;9.187;0;100;9.25;9.125
22/12/2023 17:00:01;9.187;9.75;9.187;0;100;9.25;9.125
22/12/2023 17:10:01;8.875;9.687;9.187;0;100;9.125;9.125
22/12/2023 17:20:01;8.625;9.687;9.187;0;100;9.125;9.187
22/12/2023 17:30:01;8.75;9.625;9.187;0;100;9.062;9.125
22/12/2023 17:40:02;9.0;9.625;9.25;0;100;9.125;9.062
22/12/2023 17:50:01;9.062;9.562;9.187;0;100;9.062;9.062
22/12/2023 18:00:01;9.125;9.562;9.187;0;100;9.062;9.187
22/12/2023 18:10:02;9.062;9.5;9.187;0;100;9.0;9.187
22/12/2023 18:20:01;9.25;9.5;9.25;0;100;9.0;9.125
22/12/2023 18:30:01;9.625;9.5;9.25;0;100;9.0;9.187
22/12/2023 18:40:01;9.937;9.5;9.25;0;100;9.062;9.187
22/12/2023 18:50:01;9.625;9.5;9.25;0;100;9.062;9.187
22/12/2023 19:00:02;9.187;9.437;9.25;0;100;9.0;9.187
22/12/2023 19:10:01;9.187;9.375;9.25;0;100;8.875;9.187
22/12/2023 19:20:01;8.687;9.375;9.25;0;100;8.875;9.187
22/12/2023 19:30:02;8.75;9.312;9.25;0;100;8.875;9.25
22/12/2023 19:40:01;8.875;9.312;9.25;0;100;8.812;9.25
22/12/2023 19:50:01;8.812;9.312;9.25;0;100;8.812;9.187
22/12/2023 20:00:02;9.187;9.25;9.25;0;100;8.812;9.187
22/12/2023 20:10:01;9.0;9.25;9.25;0;100;8.812;9.25
22/12/2023 20:20:01;8.937;9.25;9.25;0;100;8.812;9.187
22/12/2023 20:30:01;8.75;9.187;9.25;0;100;8.812;9.312
22/12/2023 20:37:02;8.875;9.625;8.375;0;100;8.812;9.25
22/12/2023 20:40:01;8.812;9.562;8.437;0;100;8.812;9.187
22/12/2023 20:45:54;8.75;9.625;8.437;0;100;8.75;9.187
22/12/2023 20:50:02;8.812;13.562;9.25;0;100;8.875;9.25
22/12/2023 20:52:07;8.687;11.5;9.25;0;100;8.812;9.25
